name,price,image,info,type,stocks,brand,color
'Plier',389.48,'RES/RES/plier9.jpg',"'Plier V9 feature a revolutionary, forged dual head design for wire stripping and needle nose functionality. A unique reaming design is integrated into the pliers head, allowing you to smooth out rough edges of metal pipe. A curved blade design enables you to achieve clean cuts through larger wire sizes.'",'Pliers',28,'Dewalt','Red'
'Plier',382.67,'RES/RES/plier10.jpg',"'Plier V10 feature a revolutionary, forged dual head design for wire stripping and needle nose functionality. A unique reaming design is integrated into the pliers head, allowing you to smooth out rough edges of metal pipe. A curved blade design enables you to achieve clean cuts through larger wire sizes.'",'Pliers',49,'Irwin','Black'
'Plier',438.15,'RES/RES/plier11.jpg',"'Plier V11 feature a revolutionary, forged dual head design for wire stripping and needle nose functionality. A unique reaming design is integrated into the pliers head, allowing you to smooth out rough edges of metal pipe. A curved blade design enables you to achieve clean cuts through larger wire sizes.'",'Pliers',37,'Klein','Blue'
'Plier',390.07,'RES/RES/plier12.jpg',"'Plier V12 feature a revolutionary, forged dual head design for wire stripping and needle nose functionality. A unique reaming design is integrated into the pliers head, allowing you to smooth out rough edges of metal pipe. A curved blade design enables you to achieve clean cuts through larger wire sizes.'",'Pliers',11,'Steel Grip','Red'
'Plier',464.06,'RES/RES/plier13.jpg',"'Plier V13 feature a revolutionary, forged dual head design for wire stripping and needle nose functionality. A unique reaming design is integrated into the pliers head, allowing you to smooth out rough edges of metal pipe. A curved blade design enables you to achieve clean cuts through larger wire sizes.'",'Pliers',44,'Picquic','Yellow'
'Plier',449.59,'RES/RES/plier14.jpg',"'Plier V14 feature a revolutionary, forged dual head design for wire stripping and needle nose functionality. A unique reaming design is integrated into the pliers head, allowing you to smooth out rough edges of metal pipe. A curved blade design enables you to achieve clean cuts through larger wire sizes.'",'Pliers',21,'Great Neck','Black'
'Ultility Knife',150.81,'RES/RES/utilityKnife1.jpg','Ultility Knife V1 offers durability and strength in one compact package. Featuring a blade wiper that removes excess dirt and comfortable soft touch grips. This utility knife gives you the cutting control you need for a variety of applications.','Utility Knives',4,'Great Neck','Yellow'
'Ultility Knife',249.69,'RES/RES/utilityKnife2.jpg','Ultility Knife V2 offers durability and strength in one compact package. Featuring a blade wiper that removes excess dirt and comfortable soft touch grips. This utility knife gives you the cutting control you need for a variety of applications.','Utility Knives',3,'General','Yellow'
'Ultility Knife',151.98,'RES/RES/utilityKnife3.jpg','Ultility Knife V3 offers durability and strength in one compact package. Featuring a blade wiper that removes excess dirt and comfortable soft touch grips. This utility knife gives you the cutting control you need for a variety of applications.','Utility Knives',3,'Stanley','Yellow'
'Ultility Knife',214,'RES/RES/utilityKnife4.jpg','Ultility Knife V4 offers durability and strength in one compact package. Featuring a blade wiper that removes excess dirt and comfortable soft touch grips. This utility knife gives you the cutting control you need for a variety of applications.','Utility Knives',14,'Craftsman','Silver'
'Ultility Knife',164.1,'RES/RES/utilityKnife5.jpg','Ultility Knife V5 offers durability and strength in one compact package. Featuring a blade wiper that removes excess dirt and comfortable soft touch grips. This utility knife gives you the cutting control you need for a variety of applications.','Utility Knives',32,'Home Plus','Red'
'Ultility Knife',295.99,'RES/RES/utilityKnife6.jpg','Ultility Knife V6 offers durability and strength in one compact package. Featuring a blade wiper that removes excess dirt and comfortable soft touch grips. This utility knife gives you the cutting control you need for a variety of applications.','Utility Knives',26,'Dewalt','Red'
'Ultility Knife',119.2,'RES/RES/utilityKnife7.jpg','Ultility Knife V7 offers durability and strength in one compact package. Featuring a blade wiper that removes excess dirt and comfortable soft touch grips. This utility knife gives you the cutting control you need for a variety of applications.','Utility Knives',42,'Ace','Yellow'
'Ultility Knife',180.66,'RES/RES/utilityKnife8.jpg','Ultility Knife V8 offers durability and strength in one compact package. Featuring a blade wiper that removes excess dirt and comfortable soft touch grips. This utility knife gives you the cutting control you need for a variety of applications.','Utility Knives',11,'Picquic','Red'
'Ultility Knife',122.55,'RES/RES/utilityKnife9.jpg','Ultility Knife V9 offers durability and strength in one compact package. Featuring a blade wiper that removes excess dirt and comfortable soft touch grips. This utility knife gives you the cutting control you need for a variety of applications.','Utility Knives',42,'Irwin','Red'
'Ultility Knife',248.56,'RES/RES/utilityKnife10.jpg','Ultility Knife V10 offers durability and strength in one compact package. Featuring a blade wiper that removes excess dirt and comfortable soft touch grips. This utility knife gives you the cutting control you need for a variety of applications.','Utility Knives',45,'Ifixit','Silver'
'Ultility Knife',234.26,'RES/RES/utilityKnife11.jpg','Ultility Knife V11 offers durability and strength in one compact package. Featuring a blade wiper that removes excess dirt and comfortable soft touch grips. This utility knife gives you the cutting control you need for a variety of applications.','Utility Knives',34,'Steel Grip','Black'
'Ultility Knife',193,'RES/RES/utilityKnife12.jpg','Ultility Knife V12 offers durability and strength in one compact package. Featuring a blade wiper that removes excess dirt and comfortable soft touch grips. This utility knife gives you the cutting control you need for a variety of applications.','Utility Knives',39,'Olympia','Silver'
'Ultility Knife',134.27,'RES/RES/utilityKnife13.jpg','Ultility Knife V13 offers durability and strength in one compact package. Featuring a blade wiper that removes excess dirt and comfortable soft touch grips. This utility knife gives you the cutting control you need for a variety of applications.','Utility Knives',29,'Klein','Black'
'Ultility Knife',107.91,'RES/RES/utilityKnife14.jpg','Ultility Knife V14 offers durability and strength in one compact package. Featuring a blade wiper that removes excess dirt and comfortable soft touch grips. This utility knife gives you the cutting control you need for a variety of applications.','Utility Knives',48,'Best Way','Red'
'File',309.24,'RES/RES/file1.jpg','File V1 single-cut extra slim taper files with American pattern are perfect for filing gullets between saw teeth. The triangular shape makes accessing tight internal angles and squaring corners a breeze and the single-cut construction effortlessly smooths the edges of sheet metal.','Files',24,'Olympia','Yellow'
'File',333.51,'RES/RES/file2.jpg','File V2 single-cut extra slim taper files with American pattern are perfect for filing gullets between saw teeth. The triangular shape makes accessing tight internal angles and squaring corners a breeze and the single-cut construction effortlessly smooths the edges of sheet metal.','Files',17,'Irwin','Black'
'File',122.77,'RES/RES/file3.jpg','File V3 single-cut extra slim taper files with American pattern are perfect for filing gullets between saw teeth. The triangular shape makes accessing tight internal angles and squaring corners a breeze and the single-cut construction effortlessly smooths the edges of sheet metal.','Files',8,'General','Silver'
'File',228.16,'RES/RES/file4.jpg','File V4 single-cut extra slim taper files with American pattern are perfect for filing gullets between saw teeth. The triangular shape makes accessing tight internal angles and squaring corners a breeze and the single-cut construction effortlessly smooths the edges of sheet metal.','Files',18,'Home Plus','Yellow'
'File',326.43,'RES/RES/file5.jpg','File V5 single-cut extra slim taper files with American pattern are perfect for filing gullets between saw teeth. The triangular shape makes accessing tight internal angles and squaring corners a breeze and the single-cut construction effortlessly smooths the edges of sheet metal.','Files',7,'Dewalt','Silver'
'File',373.06,'RES/RES/file6.jpg','File V6 single-cut extra slim taper files with American pattern are perfect for filing gullets between saw teeth. The triangular shape makes accessing tight internal angles and squaring corners a breeze and the single-cut construction effortlessly smooths the edges of sheet metal.','Files',48,'Great Neck','Yellow'
'File',206.2,'RES/RES/file7.jpg','File V7 single-cut extra slim taper files with American pattern are perfect for filing gullets between saw teeth. The triangular shape makes accessing tight internal angles and squaring corners a breeze and the single-cut construction effortlessly smooths the edges of sheet metal.','Files',14,'Picquic','Silver'
'File',353.42,'RES/RES/file8.jpg','File V8 single-cut extra slim taper files with American pattern are perfect for filing gullets between saw teeth. The triangular shape makes accessing tight internal angles and squaring corners a breeze and the single-cut construction effortlessly smooths the edges of sheet metal.','Files',2,'Craftsman','Yellow'
'File',292.71,'RES/RES/file9.jpg','File V9 single-cut extra slim taper files with American pattern are perfect for filing gullets between saw teeth. The triangular shape makes accessing tight internal angles and squaring corners a breeze and the single-cut construction effortlessly smooths the edges of sheet metal.','Files',31,'Klein','Silver'
'File',260.1,'RES/RES/file10.jpg','File V10 single-cut extra slim taper files with American pattern are perfect for filing gullets between saw teeth. The triangular shape makes accessing tight internal angles and squaring corners a breeze and the single-cut construction effortlessly smooths the edges of sheet metal.','Files',35,'Steel Grip','Yellow'
'File',394.22,'RES/RES/file11.jpg','File V11 single-cut extra slim taper files with American pattern are perfect for filing gullets between saw teeth. The triangular shape makes accessing tight internal angles and squaring corners a breeze and the single-cut construction effortlessly smooths the edges of sheet metal.','Files',33,'Stanley','Black'
'File',213.95,'RES/RES/file12.jpg','File V12 single-cut extra slim taper files with American pattern are perfect for filing gullets between saw teeth. The triangular shape makes accessing tight internal angles and squaring corners a breeze and the single-cut construction effortlessly smooths the edges of sheet metal.','Files',43,'Best Way','Yellow'
'File',252.93,'RES/RES/file13.jpg','File V13 single-cut extra slim taper files with American pattern are perfect for filing gullets between saw teeth. The triangular shape makes accessing tight internal angles and squaring corners a breeze and the single-cut construction effortlessly smooths the edges of sheet metal.','Files',3,'Ace','Yellow'
'File',201.18,'RES/RES/file14.jpg','File V14 single-cut extra slim taper files with American pattern are perfect for filing gullets between saw teeth. The triangular shape makes accessing tight internal angles and squaring corners a breeze and the single-cut construction effortlessly smooths the edges of sheet metal.','Files',8,'Ifixit','Yellow'
'Hacksaw',966.78,'RES/RES/hacksaw1.jpg','Hacksaw V1 features sharp tooth induction hardened teeth for durability. This hacksaw can be used to quickly and comfortably cut through metal and plastic. The hacksaw front handle becomes a pistol grip jab saw for added convenience.','Hacksaws',3,'Ifixit','Red'
